timestamp,benchmark,configName,example,version,iteration,rows,columns,phase,label,beforeGcJsHeapUsedMb,afterGcJsHeapUsedMb,gcReclaimedMb,renderedRows,renderedCells,nodes,documents,jsEventListeners,url
"2026-06-21T13:25:44.037Z","kitchen-sink","kitchen-sink-10x8","v8/kitchen-sink","v8",4,10,8,"last-page","v8/kitchen-sink 10x8",2.89,2.82,0.07,10,80,259,1,193,"http://127.0.0.1:41736/?rows=10&columns=8&overscan=5"
"2026-06-21T13:25:44.348Z","kitchen-sink","kitchen-sink-10x8","v8/kitchen-sink","v8",5,10,8,"initial","v8/kitchen-sink 10x8",2.72,2.18,0.55,10,80,255,1,180,"http://127.0.0.1:41736/?rows=10&columns=8&overscan=5"
"2026-06-21T13:25:44.739Z","kitchen-sink","kitchen-sink-10x8","v8/kitchen-sink","v8",5,10,8,"next-page","v8/kitchen-sink 10x8",3,2.81,0.2,10,80,257,1,193,"http://127.0.0.1:41736/?rows=10&columns=8&overscan=5"
"2026-06-21T13:25:45.114Z","kitchen-sink","kitchen-sink-10x8","v8/kitchen-sink","v8",5,10,8,"last-page","v8/kitchen-sink 10x8",2.89,2.82,0.07,10,80,259,1,193,"http://127.0.0.1:41736/?rows=10&columns=8&overscan=5"
"2026-06-21T13:25:45.422Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",1,1000,8,"initial","v8/kitchen-sink 1000x8",5.55,4.96,0.59,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:45.820Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",1,1000,8,"next-page","v8/kitchen-sink 1000x8",6.22,5.79,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:46.205Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",1,1000,8,"last-page","v8/kitchen-sink 1000x8",6.14,5.89,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:46.516Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",2,1000,8,"initial","v8/kitchen-sink 1000x8",5.55,4.96,0.6,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:46.923Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",2,1000,8,"next-page","v8/kitchen-sink 1000x8",6.22,5.79,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:47.313Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",2,1000,8,"last-page","v8/kitchen-sink 1000x8",6.14,5.89,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:47.620Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",3,1000,8,"initial","v8/kitchen-sink 1000x8",5.55,4.96,0.59,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:48.021Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",3,1000,8,"next-page","v8/kitchen-sink 1000x8",6.22,5.79,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:48.411Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",3,1000,8,"last-page","v8/kitchen-sink 1000x8",6.14,5.89,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:48.719Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",4,1000,8,"initial","v8/kitchen-sink 1000x8",5.55,4.96,0.6,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:49.122Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",4,1000,8,"next-page","v8/kitchen-sink 1000x8",6.22,5.79,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:49.523Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",4,1000,8,"last-page","v8/kitchen-sink 1000x8",6.14,5.89,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:49.834Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",5,1000,8,"initial","v8/kitchen-sink 1000x8",5.54,4.96,0.59,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:50.231Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",5,1000,8,"next-page","v8/kitchen-sink 1000x8",6.22,5.79,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:50.628Z","kitchen-sink","kitchen-sink-1000x8","v8/kitchen-sink","v8",5,1000,8,"last-page","v8/kitchen-sink 1000x8",6.14,5.89,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:25:51.267Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",1,100000,8,"initial","v8/kitchen-sink 100000x8",282.52,272.83,9.68,10,80,255,1,180,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:51.775Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",1,100000,8,"next-page","v8/kitchen-sink 100000x8",274.1,273.66,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:52.279Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",1,100000,8,"last-page","v8/kitchen-sink 100000x8",274.01,273.76,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:52.858Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",2,100000,8,"initial","v8/kitchen-sink 100000x8",282.53,272.83,9.7,10,80,255,1,180,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:53.357Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",2,100000,8,"next-page","v8/kitchen-sink 100000x8",274.1,273.66,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:53.853Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",2,100000,8,"last-page","v8/kitchen-sink 100000x8",274.01,273.76,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:54.465Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",3,100000,8,"initial","v8/kitchen-sink 100000x8",282.52,272.83,9.69,10,80,255,1,180,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:54.969Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",3,100000,8,"next-page","v8/kitchen-sink 100000x8",274.1,273.66,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:55.460Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",3,100000,8,"last-page","v8/kitchen-sink 100000x8",274.01,273.76,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:56.051Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",4,100000,8,"initial","v8/kitchen-sink 100000x8",282.53,272.83,9.7,10,80,255,1,180,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:56.559Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",4,100000,8,"next-page","v8/kitchen-sink 100000x8",274.1,273.66,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:57.060Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",4,100000,8,"last-page","v8/kitchen-sink 100000x8",274.01,273.76,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:57.597Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",5,100000,8,"initial","v8/kitchen-sink 100000x8",282.62,272.83,9.79,10,80,255,1,180,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:58.105Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",5,100000,8,"next-page","v8/kitchen-sink 100000x8",274.1,273.66,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:25:58.605Z","kitchen-sink","kitchen-sink-100000x8","v8/kitchen-sink","v8",5,100000,8,"last-page","v8/kitchen-sink 100000x8",274.01,273.76,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:01.846Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",1,1000000,8,"initial","v8/kitchen-sink 1000000x8",2774,2710.31,63.69,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:03.161Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",1,1000000,8,"next-page","v8/kitchen-sink 1000000x8",2711.57,2711.14,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:04.496Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",1,1000000,8,"last-page","v8/kitchen-sink 1000000x8",2711.49,2711.24,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:07.740Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",2,1000000,8,"initial","v8/kitchen-sink 1000000x8",2774.37,2710.31,64.06,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:09.056Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",2,1000000,8,"next-page","v8/kitchen-sink 1000000x8",2711.57,2711.14,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:10.364Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",2,1000000,8,"last-page","v8/kitchen-sink 1000000x8",2711.49,2711.24,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:13.561Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",3,1000000,8,"initial","v8/kitchen-sink 1000000x8",2774.29,2710.31,63.99,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:14.899Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",3,1000000,8,"next-page","v8/kitchen-sink 1000000x8",2711.57,2711.14,0.43,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:16.200Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",3,1000000,8,"last-page","v8/kitchen-sink 1000000x8",2711.49,2711.24,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:18.819Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",4,1000000,8,"initial","v8/kitchen-sink 1000000x8",2774.26,2710.31,63.96,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:20.138Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",4,1000000,8,"next-page","v8/kitchen-sink 1000000x8",2711.57,2711.14,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:21.455Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",4,1000000,8,"last-page","v8/kitchen-sink 1000000x8",2711.49,2711.24,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:25.193Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",5,1000000,8,"initial","v8/kitchen-sink 1000000x8",2774.55,2710.31,64.24,10,80,255,1,180,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:26.532Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",5,1000000,8,"next-page","v8/kitchen-sink 1000000x8",2711.57,2711.14,0.44,10,80,256,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:27.865Z","kitchen-sink","kitchen-sink-1000000x8","v8/kitchen-sink","v8",5,1000000,8,"last-page","v8/kitchen-sink 1000000x8",2711.49,2711.24,0.25,10,80,257,1,193,"http://127.0.0.1:41736/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:28.947Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",1,10,8,"initial","v9/kitchen-sink 10x8",2.98,2.38,0.6,10,80,255,1,180,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:29.332Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",1,10,8,"next-page","v9/kitchen-sink 10x8",3.2,3.01,0.2,10,80,257,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:29.707Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",1,10,8,"last-page","v9/kitchen-sink 10x8",3.09,3.02,0.07,10,80,259,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:30.030Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",2,10,8,"initial","v9/kitchen-sink 10x8",2.98,2.38,0.6,10,80,255,1,180,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:30.412Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",2,10,8,"next-page","v9/kitchen-sink 10x8",3.2,3.01,0.2,10,80,257,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:30.790Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",2,10,8,"last-page","v9/kitchen-sink 10x8",3.09,3.02,0.07,10,80,259,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:31.114Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",3,10,8,"initial","v9/kitchen-sink 10x8",2.98,2.38,0.6,10,80,255,1,180,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:31.504Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",3,10,8,"next-page","v9/kitchen-sink 10x8",3.2,3.01,0.2,10,80,257,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:31.882Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",3,10,8,"last-page","v9/kitchen-sink 10x8",3.09,3.02,0.07,10,80,259,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:32.189Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",4,10,8,"initial","v9/kitchen-sink 10x8",2.98,2.38,0.6,10,80,255,1,180,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:32.572Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",4,10,8,"next-page","v9/kitchen-sink 10x8",3.2,3.01,0.2,10,80,257,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:32.948Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",4,10,8,"last-page","v9/kitchen-sink 10x8",3.09,3.02,0.07,10,80,259,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:33.264Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",5,10,8,"initial","v9/kitchen-sink 10x8",2.98,2.38,0.6,10,80,255,1,180,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:33.647Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",5,10,8,"next-page","v9/kitchen-sink 10x8",3.2,3.01,0.2,10,80,257,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:34.022Z","kitchen-sink","kitchen-sink-10x8","v9/kitchen-sink","v9",5,10,8,"last-page","v9/kitchen-sink 10x8",3.09,3.02,0.07,10,80,259,1,193,"http://127.0.0.1:41737/?rows=10&columns=8&overscan=5"
"2026-06-21T13:26:34.337Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",1,1000,8,"initial","v9/kitchen-sink 1000x8",3.51,2.79,0.72,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:34.740Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",1,1000,8,"next-page","v9/kitchen-sink 1000x8",4.14,3.61,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:35.132Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",1,1000,8,"last-page","v9/kitchen-sink 1000x8",4.06,3.72,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:35.444Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",2,1000,8,"initial","v9/kitchen-sink 1000x8",3.49,2.79,0.7,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:35.846Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",2,1000,8,"next-page","v9/kitchen-sink 1000x8",4.14,3.61,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:36.229Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",2,1000,8,"last-page","v9/kitchen-sink 1000x8",4.06,3.72,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:36.536Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",3,1000,8,"initial","v9/kitchen-sink 1000x8",3.5,2.79,0.71,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:36.935Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",3,1000,8,"next-page","v9/kitchen-sink 1000x8",4.14,3.62,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:37.324Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",3,1000,8,"last-page","v9/kitchen-sink 1000x8",4.06,3.73,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:37.638Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",4,1000,8,"initial","v9/kitchen-sink 1000x8",3.49,2.79,0.7,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:38.050Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",4,1000,8,"next-page","v9/kitchen-sink 1000x8",4.14,3.61,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:38.440Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",4,1000,8,"last-page","v9/kitchen-sink 1000x8",4.06,3.72,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:38.755Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",5,1000,8,"initial","v9/kitchen-sink 1000x8",3.5,2.79,0.71,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:39.158Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",5,1000,8,"next-page","v9/kitchen-sink 1000x8",4.14,3.61,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:39.549Z","kitchen-sink","kitchen-sink-1000x8","v9/kitchen-sink","v9",5,1000,8,"last-page","v9/kitchen-sink 1000x8",4.06,3.72,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:26:39.917Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",1,100000,8,"initial","v9/kitchen-sink 100000x8",48.23,36.91,11.32,10,80,255,1,180,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:40.332Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",1,100000,8,"next-page","v9/kitchen-sink 100000x8",38.26,37.73,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:40.734Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",1,100000,8,"last-page","v9/kitchen-sink 100000x8",38.19,37.85,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:41.106Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",2,100000,8,"initial","v9/kitchen-sink 100000x8",48.21,36.91,11.3,10,80,255,1,180,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:41.519Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",2,100000,8,"next-page","v9/kitchen-sink 100000x8",38.26,37.73,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:41.925Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",2,100000,8,"last-page","v9/kitchen-sink 100000x8",38.18,37.84,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:42.287Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",3,100000,8,"initial","v9/kitchen-sink 100000x8",48.18,36.91,11.27,10,80,255,1,180,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:42.700Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",3,100000,8,"next-page","v9/kitchen-sink 100000x8",38.26,37.73,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:43.110Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",3,100000,8,"last-page","v9/kitchen-sink 100000x8",38.18,37.84,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:43.473Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",4,100000,8,"initial","v9/kitchen-sink 100000x8",48.23,36.91,11.33,10,80,255,1,180,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:43.893Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",4,100000,8,"next-page","v9/kitchen-sink 100000x8",38.26,37.73,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:44.300Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",4,100000,8,"last-page","v9/kitchen-sink 100000x8",38.18,37.85,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:44.664Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",5,100000,8,"initial","v9/kitchen-sink 100000x8",48.31,36.91,11.4,10,80,255,1,180,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:45.076Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",5,100000,8,"next-page","v9/kitchen-sink 100000x8",38.26,37.73,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:45.476Z","kitchen-sink","kitchen-sink-100000x8","v9/kitchen-sink","v9",5,100000,8,"last-page","v9/kitchen-sink 100000x8",38.18,37.84,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:26:46.333Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",1,1000000,8,"initial","v9/kitchen-sink 1000000x8",422.24,349.22,73.03,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:46.813Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",1,1000000,8,"next-page","v9/kitchen-sink 1000000x8",350.57,350.04,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:47.304Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",1,1000000,8,"last-page","v9/kitchen-sink 1000000x8",350.49,350.15,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:48.158Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",2,1000000,8,"initial","v9/kitchen-sink 1000000x8",422.13,349.22,72.92,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:48.669Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",2,1000000,8,"next-page","v9/kitchen-sink 1000000x8",350.57,350.04,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:49.162Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",2,1000000,8,"last-page","v9/kitchen-sink 1000000x8",350.49,350.15,0.34,10,80,257,1,193,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:49.989Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",3,1000000,8,"initial","v9/kitchen-sink 1000000x8",422.2,349.22,72.98,10,80,255,1,180,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:26:50.493Z","kitchen-sink","kitchen-sink-1000000x8","v9/kitchen-sink","v9",3,1000000,8,"next-page","v9/kitchen-sink 1000000x8",350.57,350.04,0.53,10,80,256,1,193,"http://127.0.0.1:41737/?rows=1000000&columns=8&overscan=5"
