timestamp,example,version,iteration,operation,scenario,direction,pipeline,rows,durationMs,outputRows,checksum,url
"2026-06-25T18:51:09.531Z","v9/filtering-fns","v9",2,"filtering","arrIncludesSome","","operation",30000,4.4000000059604645,24000,"0:1:[tag-0|tag-1|tag-2];12000:15001:[tag-0|tag-1|tag-2];23999:30000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41743"
"2026-06-25T18:51:09.547Z","v9/filtering-fns","v9",3,"filtering","arrIncludesSome","","operation",30000,7.4000000059604645,24000,"0:1:[tag-0|tag-1|tag-2];12000:15001:[tag-0|tag-1|tag-2];23999:30000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41743"
"2026-06-25T18:51:09.704Z","v9/filtering-fns","v9",1,"filtering","arrIncludesSome","","operation",300000,60.5,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41743"
"2026-06-25T18:51:09.862Z","v9/filtering-fns","v9",2,"filtering","arrIncludesSome","","operation",300000,61.70000000298023,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41743"
"2026-06-25T18:51:10.026Z","v9/filtering-fns","v9",3,"filtering","arrIncludesSome","","operation",300000,65.1000000089407,240000,"0:1:[tag-0|tag-1|tag-2];120000:150001:[tag-0|tag-1|tag-2];239999:300000:[tag-1|tag-4|tag-5]","http://127.0.0.1:41743"
"2026-06-25T18:51:10.041Z","v9/filtering-fns","v9",1,"filtering","equals","","operation",30000,4,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.056Z","v9/filtering-fns","v9",2,"filtering","equals","","operation",30000,6.700000002980232,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.069Z","v9/filtering-fns","v9",3,"filtering","equals","","operation",30000,6.5,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.217Z","v9/filtering-fns","v9",1,"filtering","equals","","operation",300000,45,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.615Z","v9/filtering-fns","v9",2,"filtering","equals","","operation",300000,299.5,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.783Z","v9/filtering-fns","v9",3,"filtering","equals","","operation",300000,66.70000000298023,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.796Z","v9/filtering-fns","v9",1,"filtering","weakEquals","","operation",30000,6.299999997019768,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.809Z","v9/filtering-fns","v9",2,"filtering","weakEquals","","operation",30000,3.5,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.825Z","v9/filtering-fns","v9",3,"filtering","weakEquals","","operation",30000,6.799999997019768,30,"0:43:42;15:15043:42;29:29043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:10.962Z","v9/filtering-fns","v9",1,"filtering","weakEquals","","operation",300000,42.29999999701977,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:11.105Z","v9/filtering-fns","v9",2,"filtering","weakEquals","","operation",300000,43.79999999701977,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:11.250Z","v9/filtering-fns","v9",3,"filtering","weakEquals","","operation",300000,45,300,"0:43:42;150:150043:42;299:299043:42","http://127.0.0.1:41743"
"2026-06-25T18:51:11.277Z","v9/filtering-fns","v9",1,"filtering","inNumberRange","","operation",30000,19.100000008940697,5700,"0:2:7919.1;2850:14992:13729.1;5699:29994:14567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:11.290Z","v9/filtering-fns","v9",2,"filtering","inNumberRange","","operation",30000,3.4000000059604645,5700,"0:2:7919.1;2850:14992:13729.1;5699:29994:14567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:11.305Z","v9/filtering-fns","v9",3,"filtering","inNumberRange","","operation",30000,6.699999988079071,5700,"0:2:7919.1;2850:14992:13729.1;5699:29994:14567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:11.453Z","v9/filtering-fns","v9",1,"filtering","inNumberRange","","operation",300000,53.6000000089407,57003,"0:2:7919.1;28501:149997:18324.6;57002:299990:12891.9","http://127.0.0.1:41743"
"2026-06-25T18:51:11.608Z","v9/filtering-fns","v9",2,"filtering","inNumberRange","","operation",300000,52.30000001192093,57003,"0:2:7919.1;28501:149997:18324.6;57002:299990:12891.9","http://127.0.0.1:41743"
"2026-06-25T18:51:11.766Z","v9/filtering-fns","v9",3,"filtering","inNumberRange","","operation",300000,56.3999999910593,57003,"0:2:7919.1;28501:149997:18324.6;57002:299990:12891.9","http://127.0.0.1:41743"
"2026-06-25T18:51:11.781Z","v9/filtering-fns","v9",1,"filtering","arrHas","","operation",30000,8.600000008940697,20000,"0:1:single;10000:15001:single;19999:29999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:11.795Z","v9/filtering-fns","v9",2,"filtering","arrHas","","operation",30000,4.299999997019768,20000,"0:1:single;10000:15001:single;19999:29999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:11.811Z","v9/filtering-fns","v9",3,"filtering","arrHas","","operation",30000,7.5,20000,"0:1:single;10000:15001:single;19999:29999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:11.968Z","v9/filtering-fns","v9",1,"filtering","arrHas","","operation",300000,60.599999994039536,200000,"0:1:single;100000:150001:single;199999:299999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:12.327Z","v9/filtering-fns","v9",2,"filtering","arrHas","","operation",300000,255.3999999910593,200000,"0:1:single;100000:150001:single;199999:299999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:12.507Z","v9/filtering-fns","v9",3,"filtering","arrHas","","operation",300000,74.1000000089407,200000,"0:1:single;100000:150001:single;199999:299999:relationship","http://127.0.0.1:41743"
"2026-06-25T18:51:12.524Z","v9/filtering-fns","v9",1,"filtering","between","","operation",30000,7.899999991059303,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:12.539Z","v9/filtering-fns","v9",2,"filtering","between","","operation",30000,8.599999994039536,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:12.557Z","v9/filtering-fns","v9",3,"filtering","between","","operation",30000,8.399999991059303,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:12.715Z","v9/filtering-fns","v9",1,"filtering","between","","operation",300000,60.099999994039536,74997,"0:5:31676.4;37498:149998:26243.7;74996:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:12.874Z","v9/filtering-fns","v9",2,"filtering","between","","operation",300000,58.1000000089407,74997,"0:5:31676.4;37498:149998:26243.7;74996:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:13.031Z","v9/filtering-fns","v9",3,"filtering","between","","operation",300000,58.599999994039536,74997,"0:5:31676.4;37498:149998:26243.7;74996:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:13.046Z","v9/filtering-fns","v9",1,"filtering","betweenInclusive","","operation",30000,4.5,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:13.061Z","v9/filtering-fns","v9",2,"filtering","betweenInclusive","","operation",30000,7,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:13.075Z","v9/filtering-fns","v9",3,"filtering","betweenInclusive","","operation",30000,7.200000002980232,7500,"0:5:31676.4;3750:14996:45405.5;7499:29998:46243.7","http://127.0.0.1:41743"
"2026-06-25T18:51:13.230Z","v9/filtering-fns","v9",1,"filtering","betweenInclusive","","operation",300000,56.099999994039536,75003,"0:5:31676.4;37501:149999:34162.8;75002:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:13.391Z","v9/filtering-fns","v9",2,"filtering","betweenInclusive","","operation",300000,59.599999994039536,75003,"0:5:31676.4;37501:149999:34162.8;75002:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:13.816Z","v9/filtering-fns","v9",3,"filtering","betweenInclusive","","operation",300000,76.5,75003,"0:5:31676.4;37501:149999:34162.8;75002:299994:44567.3","http://127.0.0.1:41743"
"2026-06-25T18:51:15.006Z","v8/aggregation-fns","v8",1,"aggregation","sum","","operation",30000,25,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:15.056Z","v8/aggregation-fns","v8",2,"aggregation","sum","","operation",30000,27.399999991059303,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:15.112Z","v8/aggregation-fns","v8",3,"aggregation","sum","","operation",30000,35.29999999701977,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:15.707Z","v8/aggregation-fns","v8",1,"aggregation","sum","","operation",300000,335.5,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:16.533Z","v8/aggregation-fns","v8",2,"aggregation","sum","","operation",300000,320.20000000298023,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:17.082Z","v8/aggregation-fns","v8",3,"aggregation","sum","","operation",300000,315.20000000298023,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:17.143Z","v8/aggregation-fns","v8",1,"aggregation","min","","operation",30000,26.100000008940697,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:17.193Z","v8/aggregation-fns","v8",2,"aggregation","min","","operation",30000,24.299999997019768,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:17.240Z","v8/aggregation-fns","v8",3,"aggregation","min","","operation",30000,24.80000001192093,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:17.815Z","v8/aggregation-fns","v8",1,"aggregation","min","","operation",300000,326.29999999701977,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:18.576Z","v8/aggregation-fns","v8",2,"aggregation","min","","operation",300000,326.79999999701977,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:19.121Z","v8/aggregation-fns","v8",3,"aggregation","min","","operation",300000,326.8999999910593,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:19.175Z","v8/aggregation-fns","v8",1,"aggregation","max","","operation",30000,26.299999997019768,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:19.222Z","v8/aggregation-fns","v8",2,"aggregation","max","","operation",30000,25.599999994039536,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:19.271Z","v8/aggregation-fns","v8",3,"aggregation","max","","operation",30000,25.900000005960464,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:19.824Z","v8/aggregation-fns","v8",1,"aggregation","max","","operation",300000,330,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:20.612Z","v8/aggregation-fns","v8",2,"aggregation","max","","operation",300000,328.59999999403954,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:21.150Z","v8/aggregation-fns","v8",3,"aggregation","max","","operation",300000,322.80000001192093,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:21.207Z","v8/aggregation-fns","v8",1,"aggregation","extent","","operation",30000,25.700000002980232,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:21.255Z","v8/aggregation-fns","v8",2,"aggregation","extent","","operation",30000,26.299999997019768,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:21.305Z","v8/aggregation-fns","v8",3,"aggregation","extent","","operation",30000,26.200000002980232,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:22.092Z","v8/aggregation-fns","v8",1,"aggregation","extent","","operation",300000,316,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:22.621Z","v8/aggregation-fns","v8",2,"aggregation","extent","","operation",300000,312.70000000298023,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:23.325Z","v8/aggregation-fns","v8",3,"aggregation","extent","","operation",300000,329.70000000298023,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:23.381Z","v8/aggregation-fns","v8",1,"aggregation","mean","","operation",30000,25.799999997019768,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:23.427Z","v8/aggregation-fns","v8",2,"aggregation","mean","","operation",30000,24.700000002980232,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:23.472Z","v8/aggregation-fns","v8",3,"aggregation","mean","","operation",30000,25.700000002980232,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:24.145Z","v8/aggregation-fns","v8",1,"aggregation","mean","","operation",300000,340.90000000596046,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:24.687Z","v8/aggregation-fns","v8",2,"aggregation","mean","","operation",300000,326,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:25.552Z","v8/aggregation-fns","v8",3,"aggregation","mean","","operation",300000,319.79999999701977,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:25.605Z","v8/aggregation-fns","v8",1,"aggregation","median","","operation",30000,27.400000005960464,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:25.651Z","v8/aggregation-fns","v8",2,"aggregation","median","","operation",30000,26.099999994039536,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:25.699Z","v8/aggregation-fns","v8",3,"aggregation","median","","operation",30000,27,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:26.260Z","v8/aggregation-fns","v8",1,"aggregation","median","","operation",300000,347.79999999701977,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:26.962Z","v8/aggregation-fns","v8",2,"aggregation","median","","operation",300000,366.5,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:27.564Z","v8/aggregation-fns","v8",3,"aggregation","median","","operation",300000,362.90000000596046,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:27.619Z","v8/aggregation-fns","v8",1,"aggregation","unique","","operation",30000,25.599999994039536,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:27.666Z","v8/aggregation-fns","v8",2,"aggregation","unique","","operation",30000,25.799999997019768,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:27.714Z","v8/aggregation-fns","v8",3,"aggregation","unique","","operation",30000,24.80000001192093,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:28.542Z","v8/aggregation-fns","v8",1,"aggregation","unique","","operation",300000,335.20000000298023,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:29.080Z","v8/aggregation-fns","v8",2,"aggregation","unique","","operation",300000,332.30000001192093,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:29.711Z","v8/aggregation-fns","v8",3,"aggregation","unique","","operation",300000,333.5,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:29.756Z","v8/aggregation-fns","v8",1,"aggregation","uniqueCount","","operation",30000,24.599999994039536,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:29.802Z","v8/aggregation-fns","v8",2,"aggregation","uniqueCount","","operation",30000,24.099999994039536,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:29.844Z","v8/aggregation-fns","v8",3,"aggregation","uniqueCount","","operation",30000,24.099999994039536,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:30.370Z","v8/aggregation-fns","v8",1,"aggregation","uniqueCount","","operation",300000,314.5,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:31.137Z","v8/aggregation-fns","v8",2,"aggregation","uniqueCount","","operation",300000,327.5,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:31.678Z","v8/aggregation-fns","v8",3,"aggregation","uniqueCount","","operation",300000,330.40000000596046,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:31.716Z","v8/aggregation-fns","v8",1,"aggregation","count","","operation",30000,17.200000002980232,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:31.757Z","v8/aggregation-fns","v8",2,"aggregation","count","","operation",30000,19.30000001192093,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:31.801Z","v8/aggregation-fns","v8",3,"aggregation","count","","operation",30000,21.69999998807907,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41744"
"2026-06-25T18:51:32.345Z","v8/aggregation-fns","v8",1,"aggregation","count","","operation",300000,231.79999999701977,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:32.791Z","v8/aggregation-fns","v8",2,"aggregation","count","","operation",300000,226,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:33.541Z","v8/aggregation-fns","v8",3,"aggregation","count","","operation",300000,251.1000000089407,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41744"
"2026-06-25T18:51:34.733Z","v9/aggregation-fns","v9",1,"aggregation","sum","","operation",30000,13.899999991059303,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:34.752Z","v9/aggregation-fns","v9",2,"aggregation","sum","","operation",30000,10.100000008940697,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:34.769Z","v9/aggregation-fns","v9",3,"aggregation","sum","","operation",30000,11.5,20,"0:group:group-0:74715000:1500;10:group:group-10:75300000:1500;19:group:group-19:74807850:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:34.992Z","v9/aggregation-fns","v9",1,"aggregation","sum","","operation",300000,152.79999999701977,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:35.342Z","v9/aggregation-fns","v9",2,"aggregation","sum","","operation",300000,212,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:35.623Z","v9/aggregation-fns","v9",3,"aggregation","sum","","operation",300000,188.70000000298023,20,"0:group:group-0:749850000:15000;10:group:group-10:750000000:15000;19:group:group-19:749878499.9998:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:35.641Z","v9/aggregation-fns","v9",1,"aggregation","min","","operation",30000,12,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:35.663Z","v9/aggregation-fns","v9",2,"aggregation","min","","operation",30000,15.799999997019768,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:35.681Z","v9/aggregation-fns","v9",3,"aggregation","min","","operation",30000,12,20,"0:group:group-0:0:1500;10:group:group-10:170:1500;19:group:group-19:1.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:35.930Z","v9/aggregation-fns","v9",1,"aggregation","min","","operation",300000,164.30000001192093,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:36.184Z","v9/aggregation-fns","v9",2,"aggregation","min","","operation",300000,171.79999999701977,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:36.451Z","v9/aggregation-fns","v9",3,"aggregation","min","","operation",300000,179.20000000298023,20,"0:group:group-0:0:15000;10:group:group-10:10:15000;19:group:group-19:1.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:36.466Z","v9/aggregation-fns","v9",1,"aggregation","max","","operation",30000,9.799999997019768,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:36.487Z","v9/aggregation-fns","v9",2,"aggregation","max","","operation",30000,9.5,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:36.509Z","v9/aggregation-fns","v9",3,"aggregation","max","","operation",30000,10,20,"0:group:group-0:99860:1500;10:group:group-10:99990:1500;19:group:group-19:99961.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:36.786Z","v9/aggregation-fns","v9",1,"aggregation","max","","operation",300000,184.79999999701977,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:37.049Z","v9/aggregation-fns","v9",2,"aggregation","max","","operation",300000,176.3999999910593,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:37.317Z","v9/aggregation-fns","v9",3,"aggregation","max","","operation",300000,178.29999999701977,20,"0:group:group-0:99980:15000;10:group:group-10:99990:15000;19:group:group-19:99981.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:37.332Z","v9/aggregation-fns","v9",1,"aggregation","extent","","operation",30000,8.900000005960464,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:37.351Z","v9/aggregation-fns","v9",2,"aggregation","extent","","operation",30000,8.700000002980232,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:37.373Z","v9/aggregation-fns","v9",3,"aggregation","extent","","operation",30000,10.799999997019768,20,"0:group:group-0:[0|99860]:1500;10:group:group-10:[170|99990]:1500;19:group:group-19:[1.9|99961.9]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:37.657Z","v9/aggregation-fns","v9",1,"aggregation","extent","","operation",300000,191.70000000298023,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:37.935Z","v9/aggregation-fns","v9",2,"aggregation","extent","","operation",300000,186.29999999701977,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:38.209Z","v9/aggregation-fns","v9",3,"aggregation","extent","","operation",300000,181.59999999403954,20,"0:group:group-0:[0|99980]:15000;10:group:group-10:[10|99990]:15000;19:group:group-19:[1.9|99981.9]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:38.224Z","v9/aggregation-fns","v9",1,"aggregation","mean","","operation",30000,9.299999997019768,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41745"
